id,user_id,url,title,user_context_raw,user_context_processed,tags,categories,projects,created_at
79ca9bc9-8a6a-4d72-aa15-dd9019c6687f,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDhW5iLRaTP/,"Live the Legend.

Tonight⚽

Vive la leyenda.

Esta noche ⚽",,,,,,2025-10-01T03:00:17.001043
dab2ea4c-1e1d-45eb-8e24-e9ca00488464,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDh7L7Ah2jg/,"Segue a gente aqui no insta pra ver mais conteúdos sobre Path Of Exile 2!

#pathofexile2 #pathofexil...",,,,,,2025-10-01T03:00:52.394037
06b55d26-4783-4f08-8384-19c2565294ea,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDzlHZgSby8/,"FOMOS NUM RESTAURANTE QUE UM BONEQUINHO COZINHA PRA VOCÊ 🧑🏻‍🍳🇰🇷 Tô chocado até agora, é muito mágico...",,,,,,2025-10-01T03:01:23.842048
3b4808be-5378-4e68-b8fd-f885fd6a56a9,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DD0RDlaplQs/,"Cobertura duplex frente mar mobiliado e decorado no Edifício Gran Felicita em Balneário Camboriú. 

...",,,,,,2025-10-01T03:01:44.307846
b7911495-49a8-45a2-b065-9dd32f1127ef,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDy3JOoRlrc/,Os óculos de realidade virtual tem muitas funções e uma delas foi essa que esse artista utilizou par...,,,,,,2025-10-01T03:02:03.554587
99d2025a-5c5c-4f9b-9936-21c13b950d26,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCwlw7uv6os/,"This is how I achieve visual effects with AI. 

1. Shoot a video against a plain background that is ...",,,,,,2025-10-01T03:02:21.687984
3aeb07d8-50e3-4bf4-9d31-9b1fcd1de233,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/benignouw,"Tô um pouco atrasado talvez🧐 

#lego #animação #meme #viral #explorar",,,,,,2025-10-01T03:02:45.14124
22dd1fe9-3732-4736-b276-43386e959f9b,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DECQ0TLR-Mm/,"ใช้ KLING 1.6 เจนการ์ตูนสไตล์ 2D Animation ❤🎅

โดยเราเจนภาพจาก Midjourney แล้วนำภาพที่ได้มาใช้ Image...",,,,,,2025-10-01T03:03:42.818768
db39eed8-807d-4152-b568-f48367d6da3c,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DEDjiaZyrzG/,"Agora deu! Show da virada em BC vai ser assim

E aí, você iria nesse show? 

Créditos: @guba.ai 

#m...",,,,,,2025-10-01T03:04:01.341261
87223082-ec1d-4211-b61a-c621ccb84468,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/getcaptionsapp,"If you can text, you can now edit videos.
Introducing our new chat-based editor live in Captions.

J...",,,,,,2025-10-01T03:04:24.702468
dc3d32f3-18d1-4db6-9d51-8be1a0690e3a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDR8ocSxvev/,"Essa cena é épica!

#homemaranha #filme #andrewgarfield #spiderman",,,,,,2025-10-01T03:04:44.229683
b05aea09-653e-447c-8ba4-b4c57a7e399a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DEXVUBJOcLu/,"Vamos discutir o uso da inteligência artificial, você acha que isso vai destruir os seres humanos ou...",,,,,,2025-10-01T03:05:03.871706
961045f6-89b1-428d-9041-03900b38cd19,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DE8Sv8NBkNs/?img_index=1,"Todo mundo está falando de um assunto que o RD aborda há muito tempo: dopamina, mais especificamente...",,,,,,2025-10-01T03:05:28.759148
63ebf28d-9f73-4f30-9d48-17b1fa655f92,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DANgsSluoAS/,Crédito: @contosdeumbabaca,,,,,,2025-10-01T03:05:56.429479
8f37c299-c0ae-4951-8012-0103794c6b7d,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DEEyxKYpirP/,"This is so impressive!! 😳🎬

Creative directed the newest Travis Scott X Nike commercial, directed by...",,,,,,2025-10-01T03:06:17.545754
c2ce80f5-950d-4a44-85ee-ea6b4da53a6a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DE7u0ipvzxW/,"@f1 2024 Season Wrap up 🏎️

As always grab the sfx from my bio 🔗",,,,,,2025-10-01T03:06:37.911194
354ee835-cc0f-4604-ae70-8e5f8be5344a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCosRS1xYXX/,"the #GalaxyzFold6 can transform your quick sketches into lifelike parts of your photos, thanks to Sk...",,,,,,2025-10-01T03:06:57.195519
39e62b0b-c790-4443-84b7-c7a54251d9aa,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFLEKZUxNTN/,Troquei minha mãe pela mulher do Columbia Pictures 😂😂😂😂😂😂 @tucasena,,,,,,2025-10-01T03:07:24.733535
0a6935ed-1c72-4e5b-9d49-bf3a10ebd3bd,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DC9Bg0rO3MM/,Acho que não entendi bem o roteiro. Mas antes feito do que perfeito 😌,,,,,,2025-10-01T03:07:43.553935
608a5453-4ec9-4711-b61e-76bad7d02da1,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DEStD5Ix9ag/,"👶🏼 Você precisa ver isso!

✨ A placenta é uma estrutura incrível e indispensável durante a gestação,...",,,,,,2025-10-01T03:08:29.462411
60c5122d-de87-4403-a027-ca0cf1a198bf,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDzrTjIvABc/,"How I built 𝐅𝐨𝐫𝐞𝐯𝐞𝐫 𝐋𝐚𝐧𝐝... using Sora + ChatGPT. 

I had an idea for a fictional video game bouncin...",,,,,,2025-10-01T03:08:53.399527
e702ce72-9e78-4f3f-8901-3d6f9408e85f,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFpIJMsMaVh/,"Comment ""KREA"" to get this AI Tool.

Krea AI just launched a cool new feature. You can now turn imag...",,,,,,2025-10-01T03:09:17.569519
83333b36-7d00-431f-86cf-aa7888484331,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFvzce7vFM-/,"@jacquemus le chiquito ⚜
sound design: @daaria.wav 
-
personal project exploring the Le Chiquito bag...",,,,,,2025-10-01T03:09:36.276346
1409b56d-3d9f-4945-a808-7d5c6381f5e0,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFv1HPITz6l/,"Hotel Exploration in Canopy by Hilton Umeda
#PR
#キャノピーbyヒルトン大阪梅田
#キャノピー大阪
#キャノピー
#canopybyhiltonosak...",,,,,,2025-10-01T03:09:56.016026
0aa6b263-a3c7-42d9-b302-d9044361afcf,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DE93SNmoInU/,"Power of visual Hook 🔥

بداية اي فيديو هي الاهم 🎬 

عشان كده دايماً حاول تهتم باول الفيديو عشان تشد ...",,,,,,2025-10-01T03:10:14.519945
56211954-2ab2-4f1b-a727-c48bf16bd755,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DFVAmCMu_35/,"Make your UIs pop! 🎨

These UI animation tools are perfect for creating smooth, interactive, and eye...",,,,,,2025-10-01T03:10:31.572893
fc4de488-4200-4c33-8a9d-5e4c143430ea,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFhm52BC5Qx/,"Google Veo 2 + 3D Gaussian Splatting Test. Continuing AI generated footage for VFX use-case testing,...",,,,,,2025-10-01T03:10:50.964253
a859bb9e-00f0-4d42-af12-86c1c77cee51,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DF5t31XMSKe/,Very happy to have done the Compositing for Belgian creator @mathsefaitdesfilms ’s new visual identi...,,,,,,2025-10-01T03:12:02.425314
e858492c-5e1b-43df-a785-08c3af23403d,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFzyoVmxGb-/,"Jogaria? O que achou do projeto?

Um fã chamado “Bobby Ivar” passou um ano inteiro transformando os ...",,,,,,2025-10-01T03:12:21.670379
f7f50c34-5459-4773-a7a5-9f61b278d343,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFt3mn3pdWn/,Playing around… #ai #aivideo #liveportrait,,,,,,2025-10-01T03:12:39.40891
d6322ab2-d0bc-4045-93be-3a7eefd9b90a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DF7X0opCAqp/,,,,,,,2025-10-01T03:13:33.526477
d11c024c-b701-4bc2-ab9f-d77526c81231,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DFKufUisMvS/,"🪷🐠🎀
@nike @jdsports  @flyanaboss – Money At

Directors: @global_studio
Art Direction & CG/VFX: @clan...",,,,,,2025-10-01T03:13:55.004374
fabd57fc-754a-4c4b-80cf-d0e9e7b889b8,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DF6Y-SuM3em/,"When window shopping is not allowed…

#stopmotionanimation #stopmotion #stopmotionvideo #creatividad...",,,,,,2025-10-01T03:14:13.354549
5e7fa822-17a6-4b0b-b8bb-8df9c100dd56,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFSoQqcs-jl/,"The video you all loved 😌 

Behind the scenes 

#bts",,,,,,2025-10-01T03:14:31.498831
1b898ac3-7d1c-4c85-b05b-23ba34d4a49a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCJwGAlJadm/,"Comment “File” and I will send you the After Effects project file, so you can play with it yourself ...",,,,,,2025-10-01T03:14:48.867182
4b69b79d-8903-4fe7-937c-18d7f5820b44,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DAv1DWBJmTx/,Uma fita verde e um jornal pra fazer um vídeo criativo 🫡 salva essa ideia pra você fazer vários víde...,,,,,,2025-10-01T03:15:23.897844
223d6bdf-be67-47e5-af1f-f0f06bbadb8b,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DB_pciDRl5B/,#behindthescenes Comment 'learn' to learn from me!,,,,,,2025-10-01T03:15:40.717025
643f69d1-304c-4ec1-8e04-37e10d92f121,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DB8w1nrI8Ny/,"ویدیو تولید شده برای مجموعه لامیراژ 🎥

#filmmaking #film #teaser #digitalmarketing #instagram #reels...",,,,,,2025-10-01T03:15:59.978249
543e79ab-816f-4a30-8fdd-65cf4b1c2ef0,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DAlQPEJItAx/,"Nasıl yapıldığını 30 saniyede gösteriyorum. 

#capcut #viralediting",,,,,,2025-10-01T03:16:53.292644
bc49c5b2-7d5d-4aea-8d55-dc36341c3b6e,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DAiUOWoIuTq/,"Раз два три четыре - вы в ТАНЦАХ 

#рилсмейкер #лайфконтент #снятьвидео #услугирилс #мобильнаясъемка...",,,,,,2025-10-01T03:17:11.472265
ec410eec-7069-4e24-97ff-092b90e61aa2,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DFQ-9-Wv44s/?img_index=6,"Qual papel você vai assumir? 🍥

“Às vezes, as coisas mais difíceis de aceitar são as coisas que nos ...",,,,,,2025-10-01T03:17:31.09427
2b4882ad-265f-4b0b-9dcc-be0b447b3aeb,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFiGXzuC8NC/,"Barcelona like you’ve never seen it before 🇪🇸

I went on a short trip to Barcelona and this is what ...",,,,,,2025-10-01T03:17:49.229735
89387819-a913-479e-a560-3d1d04897d90,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DF7iCRlzmx2/,"How to Do the Comment Grab Effect ❤️

1️⃣ Add the Comment to Your Story
	•	Long press on a comment a...",,,,,,2025-10-01T03:18:07.511887
e2e7ee40-2110-40e9-bc4d-c68c2a9aab8e,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DEXIKdDJ8xK/,"simple VFX anyone can do🎥✨
#edit #tutorial #howto #bts #vfx",,,,,,2025-10-01T03:18:24.972221
50667cf9-e141-457b-ada0-6cf193e65998,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCvbp6oJ92q/,HOW MANY COULD YOU EAT?,,,,,,2025-10-01T03:25:13.319982
39cc8d55-5e83-4146-93c0-30c116aa2525,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGD52SUOknY/,"Tentaram parar o Uno com escada.

#velozesefuriosos #unoturbo #unocomescada #dorgaéobrian #drogaeobr...",,,,,,2025-10-01T03:25:30.545771
85a95120-92af-42c0-98a0-0af75ecd3392,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DGEmhzsRwg5/,Directed a dream project x100. Still processing what it means to have collaborated w/ my hero @takas...,,,,,,2025-10-01T03:25:49.719219
4b6704ab-f1df-4b18-9dc8-588521435a7c,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGL692AJ81i/,"Tá aí uma forma bem fácil de criar thumbs MUITO legais! 😵

Se curtiu a ideia, considere entrar na mi...",,,,,,2025-10-01T03:26:07.250497
3eb5dac1-b9b0-4e39-a649-c5e05ef36904,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDJB2lRtVXY/,This is my first time experiencing such high-level plagiarism… pls explain: @bakaibank.kg  Directed ...,,,,,,2025-10-01T03:26:36.309011
acbe09a0-9afa-4d10-bfa8-47c224f1a5e5,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGABzx1MzVN/,Que aparezcan los objetos! 🪄#tutorial #aftereffectsedits #vfxbreakdown #breakdowns,,,,,,2025-10-01T03:26:56.028428
2300643b-cc22-4265-bb5a-d67afa3760d8,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFsJ3TmgbZ4/,"Product photography hack 📸

_______________________________________
#photography #productphotography...",,,,,,2025-10-01T03:27:17.033725
a2415c0d-600d-46b6-a6d6-05046433c793,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFqlWCwStFV/,"⚠️Dica Infalível: Para encontrar seus efeitos sonoros de uma maneira mais facil e certeira, pesquise...",,,,,,2025-10-01T03:27:34.676814
2978919b-0f2c-4559-a3f6-5e4866d65c07,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCCZyGwIRzJ/,"Больше идей для съемки в профиле @vikkammi - у меня все о предметной съемке, туториалы, идеи и много...",,,,,,2025-10-01T03:27:53.719344
bed33999-1bcb-4eff-9145-279556a952c0,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGIgvYttXlw/,,,,,,,2025-10-01T03:28:49.030162
8f22f0eb-2d94-4f3b-bfbf-9dabd61d2794,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DBgs3xZOnUn/,Detalhes que fazem toda diferença 👆,,,,,,2025-10-01T03:29:11.123681
940e215a-8d01-406f-b358-89f64134365e,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DF-bNwtuOaw/,Instagram Reel: DF-bNwtu,,,,,,2025-10-01T03:29:45.742182
17cf31fb-e5fa-4e41-bb56-6bc80240b67d,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DEunbRVIGwj/,"#throwback to when we made our video for @zhingalala.india 
Video doesn't only mean Lights, Camera &...",,,,,,2025-10-01T03:30:08.893388
1fea7ab3-1df9-4894-a74a-c30ce6de7385,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCWNSxvv1wL/,"Makkari🔥
.
Movie: Eternals
.
.
.
#makkari #marvelstudios #eternals #marvelcomics #fyp #fypシ #explore...",,,,,,2025-10-01T03:30:28.961254
b30fc307-cc44-4cb3-8c9d-5467727882f8,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DBMjg9GJKhc/,"Use a máscara…

#vida #dificuldades #preocupações #tempo",,,,,,2025-10-01T03:31:27.340025
7e5d9ad6-3b5d-45cd-8f81-827da3d2e7d0,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DAPqa5YIK6K/,"I love this trend👁️
.
Anime:- Ain’t gonna name em all
.
Song:- Fashion week (slowed+reverb)
.
The wo...",,,,,,2025-10-01T03:31:47.196119
b78ab55f-104a-40a1-a9e4-c5d827581554,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCXcQMoNoOR/,"8/50 “Eye candies 👁️🍬”
#filmmaking #reference #cinematography #colorcorrection #editing #project50 #...",,,,,,2025-10-01T03:32:05.323311
02237334-a023-411b-b854-5dfabaf6384f,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DBPSse9Pp_C/,"""Obsessão ganha do talento todas as vezes...""
.
Me segue para evoluir 🥂
.
.
#motivacao #reflexão #es...",,,,,,2025-10-01T03:32:46.689491
63c20235-9656-4627-a307-4a035618e5a4,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DESZTHjOQB9/,Sejam bem vindos a mais nova comunidade de edição! 😮‍💨🫶 #alightmotion #edit #mobile #explorepage #ex...,,,,,,2025-10-01T03:33:06.665334
beb14b9f-ab3e-4aba-b23e-8613566a0b1f,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGU6HppNK7N/,"📂 Get this project file at https://www.patreon.com/c/arsacre/shop
Burnouts are a part of creative pr...",,,,,,2025-10-01T03:33:24.990856
1b0a2cc8-03be-41e8-a349-28171734ad27,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGWxv2hgl_M/,Já conhecia essa? Essa ferramenta permite usar o estilo metal líquido em qualquer logotipo .svg! Iss...,,,,,,2025-10-01T03:33:45.801698
a6c93484-cbfb-468b-9508-d46d24a7daa4,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFxa4siJJyp/,"‼️ 𝗷𝗯𝗼𝗼𝗴𝘅.𝗰𝗿𝗲𝗮𝘁𝗶𝘃𝗲 𝗫 𝗦𝗶𝗿𝗗𝘂𝘀𝗵𝗼𝗻 𝗫 𝗖𝗶𝘃𝗶𝘁𝗮𝗶 ‼️

AI VFX: @jboogx.creative 
VFX & Editing: @sirdushon 

A...",,,,,,2025-10-01T03:34:04.920208
632d1a4e-7588-4ecc-93c1-83219d1fd412,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGQmkIYJXFO/,Lesson 15/20: The highs of creativity feel infinite. The lows feel like they’ll never end. It ebbs a...,,,,,,2025-10-01T03:34:22.536168
bff34926-9d64-44aa-a4fb-1a36e395e06d,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DBwTCP2tJMZ/,"Easy🫣This is just an unboxing
Thank you @zhiyun_tech 
#unboxing #rgblight",,,,,,2025-10-01T03:35:44.697835
c381f03b-eaf5-4050-9566-421688ca604b,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DF-NkSyJzcC/,"Follow @sneakersparadisegc 🔥
-
#tutotial #reels #explore #editing #share #like #fashion #vintage #sm...",,,,,,2025-10-01T03:44:59.617517
aacd8214-8131-4f29-9a0d-89e7ca0cf2db,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGXDGYbR3Od/,"Filmmaking has always been about vision, but in 2025, AI is changing how that vision comes to life. ...",,,,,,2025-10-01T03:45:19.232673
2f8f45d5-a063-4151-a0ab-07f2bfdcdcd5,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFnmACroecd/,"🚨C’est Officiel 🚨

J’ai le plaisir de vous annoncer que je deviens ambassadeur @samsungfrance pour c...",,,,,,2025-10-01T03:45:36.043621
01baa668-2443-4cde-b90d-2447585b3f7f,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DEVdFr9NoF9/,"20/50 “SFX Breakdown”👇🏼 ⚙️
👾
Sometimes (most of the times) sound design editing takes as many time a...",,,,,,2025-10-01T03:45:59.34551
364157e3-0c08-4960-96cb-79abbfeb3634,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGOCM6eOTf1/,Instagram Reel: DGOCM6eO,,,,,,2025-10-01T03:46:52.651654
acc88826-2cec-45c4-8308-45c4ec562e4a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGhCSobtPcI/,"Ok, isso aqui foi sinistro… 🤯🔥

Os desenvolvedores Anton e Boris criaram uma tecnologia que permite ...",,,,,,2025-10-01T03:47:10.749509
246f5e1d-0c97-441f-9428-36a39acc178c,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DFfdL92o8kj/,"Shoot on #osmopocket3 
Thank you @mohammadfalemban 
And congratulations for the award 🥇

Inspired by...",,,,,,2025-10-01T03:47:28.704388
277705c4-8c21-44e9-85d0-fcd35a0324ba,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DBZCSN-vkvI/,"🚨Atenção 🚨 não poste nada nos seus stories se você ainda não fez isso!

Essa estratégia simples e rá...",,,,,,2025-10-01T03:47:47.310659
d88fc476-7d28-4bd2-9de5-24b1494f24f9,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DGYBdjRu6Ki/,"O 5 é o melhor 📿⛩️🧎🏻

*O link tá na bio! Envia pra quem vai fazer um gestor MUITO feliz

Ref: @bruno...",,,,,,2025-10-01T03:48:08.949204
73bca479-09b1-4c67-ab50-fbdd405d6570,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DE8Sv8NBkNs/?img_index=5,"Todo mundo está falando de um assunto que o RD aborda há muito tempo: dopamina, mais especificamente...",,,,,,2025-10-01T03:48:31.439715
b88dd6e3-bf10-490d-8946-ddf83fb27fe7,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DDIAME6MhzY/,"A new AI Video Editing and Generation method called 

""Non Linear AI Video Exploration""

What on ear...",,,,,,2025-10-01T03:48:49.659476
b7ca92d9-efe2-4105-bdf9-fc35e8962ea6,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCyxBb-KSVR/,"(Save it 🃏) 3D Card Hover Effect.
.
.
.
🤩 Source Code Available in GitHub & Telegram Link in  Bio 🔥
...",,,,,,2025-10-01T03:49:09.826869
a08df449-7ead-49ff-9d11-5835ad7f3a5a,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DCOz0YTizRP/,"Runway Vdo-to-Vdo🤩

#runway #videotovideo",,,,,,2025-10-01T03:49:30.009219
475cb987-2cfc-4879-9a23-fb5b6c6b087e,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DCj1nQhPArO/,🍫 Ação em formato inédito foi desenvolvida para a CCXP24 e busca democratizar o game por meio do ace...,,,,,,2025-10-01T03:49:48.949206
5f156d73-f2c2-4f2e-821c-37f7184c66a0,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/p/DCb9wOFRiiH/?img_index=1,"Escreva “eu sou CDF” nos comentários que eu te ensino a criar conteúdos estratégicos, autênticos e v...",,,,,,2025-10-01T03:50:09.350099
d556c6d7-0914-4f93-bdfb-65e3b41afcc5,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DBbkA-Yin0N/,This is how you drop into the weekend 😎 #UtopiaoftheSeas,,,,,,2025-10-01T03:51:38.41543
f35d19cf-9c76-4e08-af21-73c2b40e20e8,0ed9bb40-0041-4dca-9649-256cb418f403,https://www.instagram.com/reel/DAlIO7-o5rA/,"This song 🎧… 

Buy my Quality, link in bio

Follow me for more: @lohax.x 

#naruto #narutoshippuden ...",,,,,red bull,2025-10-01T03:51:54.977723
